abr,23.185,3014
abr,23.237,3018
abr,23.252,3023
abr,23.455,3035
abr,23.522,3046
abr,23.631,3047
abr,23.842,3057
abr,23.898,3058
abr,23.958,3060
abr,23.966,3077
abr,23.986,3088
abr,24.114,3092
abr,24.191,3093
abs,24.272,3143
abs,24.292,3144
abs,24.32,3147
abs,24.352,3156
abs,24.452,3180
abs,24.459,3213
acc,24.894,3263
acc,24.927,3266
acc,24.952,3273
acc,24.953,3310
acc,24.955,3341
acc,24.967,3376
acc,24.968,3412
acc,25.026,3443
acc,25.047,3472
acc,25.237,3493
acc,25.249,3515
acc,25.327,3534
acc,25.343,3551
acc,25.344,3559
acc,25.58,3578
acc,25.598,3607
acc,25.626,3611
acc,25.649,3641
acc,25.662,3647
acc,25.836,3651
acc,25.887,3681
acc,25.904,3685
acc,25.905,3689
abr,2.062,50
abr,2.071,76
abr,3.087,124
abr,3.092,170
abr,1.853,50
abr,1.865,76
abr,2.879,124
abr,2.883,170
abr,1.786,100
abr,1.813,124
abr,1.909,187
abr,2.849,248
abr,2.865,338
abr,2.892,433
abr,3.862,493
abr,4.031,551
abr,4.483,630
abr,1.686,100
abr,1.714,124
abr,1.718,184
abr,1.721,247
abr,1.722,308
abr,1.731,403
abr,1.734,493
abr,1.774,555
abr,1.815,613
abr,1.847,635
abr,1.891,726
abr,1.91,796
abr,1.932,862
abr,1.951,925
abr,1.956,1002
abr,2.051,1081
abr,2.073,1159
abr,2.102,1178
abr,2.12,1196
abr,2.121,1279
abr,2.128,1349
abr,2.179,1366
abr,2.201,1401
abr,2.208,1421
abr,2.244,1457
abr,2.251,1492
abr,2.279,1520
abr,3.307,1591
abr,3.519,1666
abr,3.554,1739
abr,3.59,1784
abr,3.616,1827
abr,3.65,1881
abr,3.795,1958
abr,3.836,1993
abr,3.874,2053
abr,3.892,2088
abr,5.009,2123
abr,5.299,2144
abr,5.308,2161
abr,5.324,2175
abr,5.341,2189
abr,5.399,2217
abr,5.587,2248
abr,5.592,2284
abr,5.595,2294
abr,5.65,2298
abr,5.655,2313
abr,5.691,2345
abr,5.85,2377
abr,5.882,2386
abr,5.935,2391
abr,5.945,2423
abr,5.968,2424
abr,6.011,2455
abr,6.023,2457
abr,6.086,2460
abr,7.31,2479
abr,7.536,2504
abr,7.579,2512
abr,7.589,2526
abr,7.59,2553
abr,7.68,2567
abr,7.826,2600
abr,7.842,2626
abr,7.843,2638
abr,7.885,2659
abr,7.966,2690
abr,8.092,2714
abr,8.109,2729
abr,8.116,2755
abr,8.127,2771
abr,8.241,2798
abr,8.37,2824
abr,8.386,2831
abr,8.423,2853
abr,8.527,2881
abr,9.586,2905
abr,9.825,2915
abr,9.886,2929
abr,9.925,2948
abr,10.016,2964
abr,10.938,2970
abr,11.173,2971
abr,11.252,2975
abr,11.264,2977
abr,11.406,2979
abr,12.272,2982
abr,12.565,2988
abr,12.587,2994
abr,12.648,3000
abr,12.812,3007
abr,14.018,3008
abr,14.133,3012
abr,14.19,3014
abr,14.462,3015
abr,14.502,3017
abr,14.538,3018
abr,14.546,3021
abr,14.744,3025
abr,15.679,3034
abr,16.051,3043
abr,16.071,3052
abr,16.075,3060
abr,16.31,3064
abr,1.922,100
abr,1.949,124
abr,1.957,184
abr,1.96,247
abr,1.968,308
abr,1.971,403
abr,1.974,493
abr,2.015,555
abr,2.06,613
abr,2.076,635
abr,2.148,709
abr,2.156,772
abr,2.173,851
abr,2.192,925
abr,2.222,1002
abr,2.337,1092
abr,2.386,1171
abr,2.395,1189
abr,2.407,1260
abr,2.449,1278
abr,2.474,1296
abr,2.487,1335
abr,2.522,1405
abr,2.536,1446
abr,2.557,1475
abr,2.558,1511
abr,2.592,1531
abr,2.673,1559
abr,2.776,1605
abr,2.818,1675
abr,2.839,1748
abr,2.87,1792
abr,2.887,1795
abr,2.955,1837
abr,3.021,1891
abr,3.108,1965
abr,3.123,2021
abr,3.226,2047
abr,3.324,2104
abr,3.344,2152
abr,3.394,2199
abr,3.448,2221
abr,3.523,2225
abr,3.524,2239
abr,3.586,2243
abr,3.629,2276
abr,3.676,2289
abr,3.741,2292
abr,3.786,2293
abr,3.829,2316
abr,3.875,2337
abr,3.891,2361
abr,4.075,2396
abr,4.118,2414
abr,4.137,2441
abr,4.177,2477
abr,4.205,2488
abr,4.419,2511
abr,4.445,2517
abr,4.468,2536
abr,4.486,2568
abr,4.504,2587
abr,4.774,2601
abr,4.776,2608
abr,4.779,2632
abr,4.78,2656
abr,4.8,2674
abr,5.037,2701
abr,5.058,2729
abr,5.062,2735
abr,5.121,2762
abr,5.143,2792
abr,5.343,2798
abr,5.372,2821
abr,5.395,2842
abr,5.404,2844
abr,5.459,2875
abr,5.652,2899
abr,5.673,2909
abr,5.688,2911
abr,5.708,2921
abr,5.788,2946
abr,5.947,2952
abr,5.976,2958
abr,5.995,2959
abr,6.126,2975
abr,6.258,2979
abr,6.276,2983
abr,6.421,2985
abr,6.593,2994
abr,6.792,2998
abr,6.853,3000
abr,6.922,3003
abr,7.006,3004
abr,7.081,3013
abr,7.095,3014
abr,7.19,3023
abr,7.241,3027
abr,7.325,3031
abr,7.382,3032
abr,7.404,3040
abr,7.474,3041
abr,7.582,3047
abr,7.625,3051
abr,7.675,3053
abr,7.744,3058
abr,7.895,3060
abr,7.913,3064
abr,7.923,3070
abr,7.977,3074
abr,8.092,3080
abr,8.108,3089
abr,8.227,3093
abs,8.31,3193
abs,8.338,3194
abs,8.459,3205
abs,9.03,3213
acc,9.437,3313
acc,9.476,3316
acc,9.493,3322
acc,9.494,3350
acc,9.498,3383
acc,9.503,3432
acc,9.509,3500
acc,9.776,3515
acc,9.806,3528
acc,9.809,3553
acc,9.875,3574
acc,10.061,3591
acc,10.104,3604
acc,10.105,3615
acc,10.139,3636
acc,10.612,3674
acc,10.728,3699
ace,10.752,3799
ace,10.804,3833
ace,10.788,3805
ace,10.805,3884
ace,10.807,3973
ace,10.809,4038
ace,10.824,4128
ace,10.983,4194
ace,11.082,4268
ace,11.113,4336
ace,11.142,4410
ace,11.195,4484
ace,11.261,4548
ace,11.342,4602
ace,11.39,4607
ace,11.412,4691
ace,11.44,4758
ace,11.474,4761
ace,11.486,4762
ace,11.524,4766
ace,11.552,4828
ace,11.686,4856
ace,11.789,4892
ace,11.813,4903
ace,11.849,4921
ace,11.927,4928
ace,12.19,4929
ace,12.429,4931
ace,12.538,4932
ace,12.574,4962
ace,12.711,4998
ace,12.769,5009
ace,12.841,5018
ace,12.86,5026
ace,12.927,5029
ace,12.99,5035
ace,13.087,5038
ace,13.148,5039
ace,13.177,5040
ace,13.357,5041
acy,13.62,5141
acy,13.639,5150
acy,13.664,5178
acy,13.692,5226
acy,13.758,5288
acy,13.763,5352
acy,14.009,5402
acy,14.027,5440
acy,14.043,5474
acy,14.043,5494
acy,14.125,5514
acy,14.276,5545
acy,14.295,5599
acy,14.345,5617
acy,14.356,5644
acy,14.456,5665
acy,14.579,5667
acy,14.623,5669
acy,14.674,5670
ack,14.689,5770
ack,14.73,5775
ack,14.751,5781
ack,14.751,5806
ack,14.752,5858
ack,14.797,5916
ack,14.893,5976
ack,15.041,5995
ack,15.057,6022
ack,15.058,6043
ack,15.109,6063
ack,15.154,6067
ack,15.34,6071
ack,15.348,6086
ack,15.373,6106
ack,15.437,6132
ack,15.477,6147
ack,15.626,6150
ack,15.658,6164
ack,15.661,6169
ack,15.723,6172
ack,15.762,6177
ack,15.897,6182
ack,15.924,6185
ack,16.021,6191
ack,16.121,6200
act,16.144,6300
act,16.17,6304
act,16.188,6313
act,16.201,6344
act,16.208,6396
act,16.289,6458
act,16.305,6514
act,16.575,6557
act,16.586,6578
act,16.587,6593
act,16.607,6617
act,16.625,6660
act,16.801,6690
act,16.803,6708
act,16.816,6722
act,16.849,6744
act,16.978,6766
ada,17.089,6866
ada,17.112,6867
ada,17.137,6871
ada,17.169,6872
ada,17.326,6887
ada,17.329,6902
add,17.813,7002
add,17.856,7004
add,18.021,7013
add,18.026,7022
ade,18.093,7122
ade,18.115,7124
ade,18.159,7129
ade,18.159,7158
ade,18.182,7205
ade,18.186,7270
ade,18.189,7344
ade,18.484,7365
ade,18.504,7386
ade,18.539,7404
ade,18.557,7421
ade,18.578,7437
ade,18.842,7463
ade,18.847,7488
ade,18.849,7509
ade,18.878,7526
ade,18.899,7538
adj,19.162,7632
ads,19.658,7732
ads,19.706,7751
ads,19.686,7737
ads,19.707,7791
ads,19.718,7843
ads,19.78,7904
ads,19.785,7966
ads,20.11,8007
ads,20.142,8028
ads,20.165,8046
ads,20.178,8059
ads,20.233,8091
ads,20.475,8147
ads,20.49,8171
ads,20.492,8189
ads,20.522,8205
ads,20.547,8237
aer,21.049,8337
aer,21.084,8338
aer,21.113,8339
aer,21.114,8344
aer,21.138,8357
aer,21.26,8389
aer,21.264,8433
aet,21.552,8486
aft,22.097,8586
aft,22.12,8587
aft,22.137,8588
aft,22.151,8593
aft,22.158,8596
aft,22.257,8611
aft,22.26,8623
age,22.431,8723
age,22.481,8791
age,22.467,8747
age,22.484,8850
age,22.486,8923
age,22.49,8983
age,22.496,9068
age,22.775,9136
age,22.838,9201
age,22.843,9264
age,22.854,9326
age,22.894,9374
age,22.899,9410
age,22.922,9427
age,22.932,9443
age,22.967,9467
age,22.99,9474
age,23.262,9525
age,23.285,9588
age,23.301,9640
age,23.348,9703
age,23.361,9753
age,23.365,9811
age,23.424,9850
age,23.43,9881
age,23.485,9911
age,23.499,9937
age,23.729,9994
age,23.786,10045
age,23.811,10073
age,23.841,10099
age,23.861,10134
age,24.153,10167
age,24.198,10189
age,24.224,10212
age,24.225,10220
age,24.241,10246
age,24.563,10275
age,24.608,10300
age,24.613,10308
age,24.629,10347
age,24.677,10356
age,24.962,10378
age,24.993,10395
age,25,10409
age,25.054,10415
age,25.1,10431
age,25.355,10453
age,25.414,10482
age,25.42,10504
age,25.451,10508
age,25.508,10520
age,25.781,10553
age,25.851,10589
age,25.879,10610
age,25.963,10618
age,26.02,10631
age,26.184,10685
