abr,23.185,3014
abr,23.237,3018
abr,23.252,3023
abr,23.455,3035
abr,23.522,3046
abr,23.631,3047
abr,23.842,3057
abr,23.898,3058
abr,23.958,3060
abr,23.966,3077
abr,23.986,3088
abr,24.114,3092
abr,24.191,3093
abs,24.272,3143
abs,24.292,3144
abs,24.32,3147
abs,24.352,3156
abs,24.452,3180
abs,24.459,3213
acc,24.894,3263
acc,24.927,3266
acc,24.952,3273
acc,24.953,3310
acc,24.955,3341
acc,24.967,3376
acc,24.968,3412
acc,25.026,3443
acc,25.047,3472
acc,25.237,3493
acc,25.249,3515
acc,25.327,3534
acc,25.343,3551
acc,25.344,3559
acc,25.58,3578
acc,25.598,3607
acc,25.626,3611
acc,25.649,3641
acc,25.662,3647
acc,25.836,3651
acc,25.887,3681
acc,25.904,3685
acc,25.905,3689
abr,2.062,50
abr,2.071,76
abr,3.087,124
abr,3.092,170
abr,1.853,50
abr,1.865,76
abr,2.879,124
abr,2.883,170
